client_id,churn_risk_score,predicted_churn
TYT4C3LWRZ20,0.6726495625708936,0
2QPBP401QKHY,0.6653148290514282,0
RF8QQ1XCZZP8,0.6651648084778928,0
73BXBX2EA4B2,0.6630969127362809,0
DIVA3JGEV609,0.6587054473361249,0
IS9DY787Y1J3,0.6566374402564185,0
XJZM11UJZ43F,0.6553038974332059,0
SZC2R4BY42EJ,0.6461977367307621,0
DUYEX8J7OUIM,0.6442213324142029,0
89AURFG3YLK9,0.6421464648862266,0
EJRDD63MWG58,0.6399546139550093,0
P3MMPEOZES7C,0.6393151264581924,0
M0QOIK8VMQR7,0.6343236873796024,0
3SBO8PHM3WZY,0.6327930929288917,0
363IZT3H321N,0.6326519380432561,0
W0C2OK6XWHJP,0.6291225254190264,0
4ZPJ0XX5ET1D,0.6276004317563525,0
BLLJ6HA6QYYY,0.6270689164268433,0
00J3RILV5U6Z,0.6227556455939096,0
4OFU5D3KAEHY,0.6195762660821009,0
7Y9R8W4UFUFT,0.619388679022005,0
PDV32LZRLQ4C,0.6191724077437097,0
A41MB6UBB5P2,0.6152474922497762,0
C0ZGGPX9SPJA,0.6152091713905927,0
LYH8DUG2LLZG,0.6077666237075189,0
5HXRZZDO9PBE,0.6039968181501446,0
WXEYOXNVXG6D,0.602800771860485,0
8YZUW2G22ZIQ,0.6006621253093527,0
8LIP33HGFEPK,0.5990971646253882,0
S4RUKLG73ULM,0.5949737031283922,0
6SHYL7MU8S42,0.5940813729922808,0
UCM6J6XJHPZB,0.593395608501249,0
BB0AV6HSYCJN,0.590211511936921,0
8A1YWWWBK1JC,0.5865944576873443,0
T2RR8SLE6JXA,0.5860710186944231,0
01S83OONZJFH,0.5838733695470522,0
VI0DT2W95HU5,0.5825606028369509,0
8ACHMM21DQTD,0.5816997820300499,0
LWG8P5MMGUAF,0.5809052328932992,0
JLJGA09JQSW1,0.5809052328932992,0
49I91ZUFYNPM,0.5808180733138688,0
8EU154XGFD3N,0.5806719391046142,0
3MVTVWTRTR2R,0.5806316289989146,0
AWOHCN25FUES,0.5774178181336304,0
XBSN4905303I,0.5771536645707341,0
LZEHU5EIH5V7,0.5761983178120995,0
H13OVRKIQPEG,0.573922555853273,0
OBIPZ6EIKFON,0.5703760560791189,0
IWEHOFXLW3D3,0.5685214733352583,0
2Z4CODE6RFV0,0.5661114642184027,0
X43HRNCRV2V5,0.5657662104163672,0
DI895LOFXUOA,0.5648314102976447,0
YD7PNJGYVGRG,0.5648314102976447,0
4M75RE0Z0G8T,0.5639834221178872,0
SDAJ56O1OTP2,0.561894098509394,0
9TNRJSP5HG9B,0.5616869147734888,0
RABWQIUSHC7C,0.5606300865999981,0
FCGKLXR0ZUZY,0.5596715848955822,0
O0QX7YBBP2NN,0.5585015671666871,0
YUTI2J0NH9EK,0.5552949653646295,0
1BMLKG7E2R6X,0.5546679419674684,0
ZQDHTYFZNNEJ,0.543677381813088,0
1AJX9KUO0LBD,0.5435545812724758,0
7SCGJLGBZBD4,0.5401966654937426,0
WH62KUO4IM9E,0.539117885631945,0
YVSLZ9TMQTR9,0.5365436789259779,0
OQAFV0I6SSUU,0.5362658683682219,0
L7ISJGCDV2Y5,0.5320278786916934,0
VD7121SP4O9X,0.531267348026697,0
BJV4QTZT9P7T,0.5284756047372445,0
34KABL1YHSNS,0.5284756047372445,0
WGHUTYIZ97AC,0.5284756047372445,0
3P2AN3QCMN4A,0.5284756047372445,0
8JNXINGHV7QD,0.5284756047372445,0
2RC83NTCGS0S,0.5280384626439238,0
GB4HQBXX6LJJ,0.5237862276678036,0
WGSF2VL3DPL6,0.5199976976978613,0
QECCTCCB6PBP,0.5130932053037994,0
GEOXPI7IEGPV,0.5107770223311741,0
1UM3W3LN8C3V,0.5091344970345335,0
6HFL603ZSAX2,0.5091304707991401,0
CK79VD32J0UG,0.507736741092016,0
DMKQT6A432OJ,0.5049914600588582,0
38DQX8O3NH76,0.50287617410025,0
RM23VDSN3W4E,0.49470286108721356,0
HR41598038BR,0.488803917793429,0
RH6Q7HW7BNMS,0.4836963193897867,0
RBOX3OAETFXK,0.4824121251248314,0
R7GPSWZOT1NQ,0.4821772572949299,0
R7NME65LA8VN,0.4798252271742377,0
WTGLSF43WYNZ,0.4703646087139028,0
F90VXN23822X,0.4656327314320952,0
LON0Z5V3DNOX,0.4613853041105081,0
WB11RQZW8KCE,0.45852743490525677,0
0YOK2E2IFOVW,0.45735194607347485,0
XA0QKF9CME0O,0.4518482836279149,0
CT362GVEU0MX,0.44877544113786655,0
LYG5PPLGM501,0.44841073454712066,0
KKPX9CZN4YSW,0.4476225808451188,0
6KKN34QR7EIA,0.4452667106155622,0
942BK8OZ3J8D,0.44357132381681236,0
OEKGD0DPBLKO,0.44284921197037375,0
TRA5ITHPRTOY,0.4425861833906088,0
G29ZBA7A5UZ3,0.43899153609946084,0
EA34TTJXK0Z6,0.42963335974473804,0
M3D7IX0D500Z,0.42857419382218775,0
MWG195QYU250,0.4253383773506301,0
0VP32KXO2MIP,0.4211776395389669,0
BDE0A0HP3E0V,0.4129402294212928,0
LGN344QJ4UZM,0.4109541382559075,0
WMV9GEPJ91X8,0.4054470675838702,0
XY0LYEBFHE50,0.4046037401771354,0
BY5REVBCK5LK,0.3951102547615739,0
Q4EA1M2VP8SK,0.3942434317363838,0
J8WLHK0D7TJB,0.3923988644910216,0
N0TMY0M9KEDQ,0.3907754829947032,0
T9HXE7OHE03J,0.3905679828607514,0
QQBZ1BD5VKQX,0.38790115334226655,0
VH595J0YEXTR,0.3873802142626176,0
4NT167I428IA,0.3873802142626176,0
EXQBCFC09EPB,0.38453980027753626,0
WGCATIALN59Q,0.38413114851579355,0
RMYIZGJG3CKV,0.383898586364288,0
TBSYY6NGTFUD,0.3838944390449656,0
3M20NFPQ66NP,0.3830654207692218,0
0IWQYQQ412YJ,0.38170826560245014,0
NOLHVU6BGTRD,0.3769644906265586,0
QGXGO7LXQGVU,0.3768078867157531,0
FJD28TPRNXFS,0.3756502603717327,0
7GEPB1QYUJKA,0.3708386469458335,0
J9GM36A3B4RT,0.37073985295015066,0
MC7J7NBT78TR,0.36799510948251213,0
AM06H4WHFSY8,0.3636155437552634,0
C7HE3FP52VGP,0.3623627139989493,0
B3HVKS7704L8,0.3567044418540035,0
IJAH7N0NYPYZ,0.35326497484348124,0
IZMLBX8HRLQM,0.3522129970252019,0
ZROZRVQ77WR5,0.3493502308649843,0
5KFB7GRI30KN,0.3484259936773357,0
UC4S934EV9LH,0.3471860280646764,0
FEPQRYZBY5SI,0.34484479032160215,0
GPGB5HNRHYQN,0.344171935541287,0
EOTGWWRI7DXW,0.3427917592409863,0
JR6LO3002ZLY,0.3426242032727738,0
3BLP43GGJTPB,0.3358335430533028,0
GVA70GEO627B,0.3353555717940162,0
JH4I9B27P1CY,0.33405386073837284,0
LJWZC9OZ9AOS,0.33314608359783343,0
NYLINQHGQDUF,0.33145632436661626,0
LTB5DG2RE6W3,0.3268262813090658,0
KOI23X3ZMACQ,0.32541009115041714,0
CR7VKAJWIPLB,0.3251330145618252,0
41KDD403G380,0.32451864462686125,0
F6QIRAKB3UV9,0.3240421154461788,0
2JC6XI1YC5YW,0.32380816491442616,0
Q02YHS26ZV7Y,0.3231370135353285,0
W26TD0ZQMU12,0.322873813916888,0
XL3FQZLM8WB8,0.3225034491478685,0
X2EXQSNTK0QL,0.3203734630556052,0
CZ0YE4LN610M,0.3140649452355166,0
II6QJKMIZHBL,0.3124378262877836,0
6JVPZNOI14ZQ,0.31218119849738096,0
CA87MYZBS4QM,0.311558092304891,0
XCO2IVTVUN5Q,0.30807182988222953,0
DCM90QOMV1ED,0.3075590866435983,0
YAIJUSBD4AM5,0.30712089644142565,0
SW6E1J0UZV4B,0.3068938355709858,0
WVOIJ5E0EBGL,0.30668175709685164,0
MZ8PRNTITMYI,0.30646181132893674,0
3V1UE8G53NG5,0.30596634615147544,0
U4DCSWPICYA7,0.3057750474715387,0
VUBFXV8OWR3A,0.304568806504689,0
ZP6J4NS6O169,0.30284326839682446,0
JO1IC2N55VP8,0.3026294971824302,0
RUUHGYFYMLOS,0.30082720900942284,0
0TXAUONQ117J,0.300370228233729,0
ZP5CVW4M37VJ,0.29995826794353286,0
7Y94JSRE5F49,0.2990494343096458,0
H1KBRZL7J8FZ,0.2973189834519854,0
B1IL7S4GZQVP,0.29388604771335225,0
G29LS488XH6I,0.2923054570604276,0
E4HSVXCMXHS5,0.2895842743374586,0
H2HGEJOBUFWX,0.28765089067911115,0
I5AVA2H5VMZN,0.28535287224308015,0
7IH130UPE0I3,0.2851480802541546,0
3MFYNCTW13ZA,0.2844024411448588,0
YQZOXLMGA4JM,0.28362288340862557,0
SYTEL74C9AI8,0.28178102935270183,0
PJYZAAV1F38A,0.2802730794328095,0
771E2XMM39WT,0.2793245342116528,0
OXTW51BP1QY2,0.2766478382983341,0
GDW2EMB3OQEI,0.2760924458605835,0
4LVCJO3VXBFL,0.27495663713136786,0
RFPITFROBMGE,0.274859801017082,0
OXH6Q07N4BZ0,0.2745055249777058,0
6F8WP6W7C5W1,0.2739948386691188,0
16ULBJTTWEKW,0.27392559013606377,0
QZXDJZGE2E9H,0.27345347520634555,0
QZ8PJTSEASTQ,0.2732744279903135,0
6G00KTH1NJG2,0.2728244513096711,0
4UAV3J1F50IG,0.2712471184707043,0
HW4UIMLKK95W,0.2691254622877403,0
SG2N0L54GSIA,0.2690846385963639,0
RUVDGKYW05Q0,0.26782294770466814,0
9D4XQAF97B32,0.2672180399018129,0
8ITF8UML7XWB,0.2672180399018129,0
96TQV4CQY7NC,0.2664278389344787,0
7FG3A8RDCXLE,0.2653802493745882,0
ZPETHMW1A2MJ,0.2646248322578609,0
3X5XGYJC20X3,0.26356854936313046,0
R8UYR93T6UR5,0.26320599386577537,0
VPHS58WQPSYQ,0.26247174438348997,0
RRBAGW8Z49OV,0.26061836103395375,0
515VGJSG0MFS,0.2593851209374105,0
RAYTDJSEIJG0,0.2589322140055573,0
MF1JEBKY2IK8,0.2571789952541861,0
MSRP15N6545W,0.2571170388301852,0
LT8Y3BK65K6X,0.2543921523101047,0
JUYZH39Z01B3,0.2543843644368902,0
NKAD3OUMX20S,0.2542318313472538,0
UVV64KS5A05Y,0.25414208938057264,0
YYRW8KIMEE70,0.25400334343558173,0
KLN3E6GX8P8P,0.2535971158285925,0
4D0TO4M6NAQE,0.2534816956948062,0
M66MVSCXSYS6,0.2507524570319092,0
8K64UC3H3GDS,0.25064929777572154,0
C1LO8RB3S52M,0.2488437412792654,0
7MGJ0F1H2ZZ3,0.24764591951599832,0
MIF1W88SCC54,0.24578913159415572,0
AWFHVH32RL6O,0.24458211463703144,0
AI3WGI0RJUNE,0.243032637980562,0
EXRJ2Q2K4IO3,0.24257897009325818,0
IFU6FYBAHU6Y,0.24131696939125877,0
A0MWLA9UC0MO,0.241092665359411,0
6QLK813GTM55,0.24093404261066065,0
O1GOIGMKMVNE,0.24007470747980272,0
F624LE5SHUND,0.2397512669684504,0
T96RB9GOPHJR,0.2388546931983288,0
G93L13VS7B01,0.23796766344873627,0
4YD53XLD7FEN,0.23633209203514172,0
SICLWK9YV3R4,0.23633209203514172,0
TSCWWZV4Q463,0.2357360119154306,0
BJ4KQ1LTA723,0.23463913425519442,0
MX4YSD286S1W,0.23063591455832333,0
T5SM7RQ416D8,0.2303738239033007,0
N68QUEN0YOVX,0.22802556594827086,0
COANX2I1L7LY,0.2273403782256763,0
87KZS9PIP8TP,0.22681591445999788,0
R5YGJPBSLBFX,0.22498212638912057,0
FVVZ84SK149V,0.22390039195024275,0
YJTSC9QUCZS4,0.2238766241766432,0
EV10JB2GHJDM,0.2238766241766432,0
AO4V6NGT36XX,0.2238284361114383,0
8PRARH6B1YU7,0.22174972215128438,0
H94PVBR3YEP0,0.2210207656987502,0
B83NUD0911AU,0.2210207656987502,0
5H220ZTT2WSV,0.2210207656987502,0
68I0IT3VX5YX,0.2201225475642774,0
BFHZ0S75RDZ4,0.21938106500403182,0
3ENHCMJAW0DJ,0.2189821633018847,0
224VSTJV29SZ,0.21688881708421218,0
97XZ4NOHLQJM,0.21522383069072248,0
N914MHYZVTSP,0.21322824449537514,0
7U5O8B2V821L,0.212596039790365,0
583B6JSUIO79,0.2124800920635321,0
PJQCR9HNKR13,0.21203888834655515,0
UO572KZJX8V2,0.21186470374594446,0
Q30RUC15C70T,0.21186470374594446,0
D5GLXR2VZ61Z,0.21186470374594446,0
LP1MRNUEHOD8,0.21186470374594446,0
Q3KJBMTVIGFB,0.21125394473704645,0
B4X74Q7TFR4O,0.21054761451854,0
I8T3GIK1PC1X,0.20947307007294003,0
FSMXMI8DCT5T,0.20881680823158702,0
BLPX0ODZZVWO,0.20794682399612188,0
WMOUP8TUVHEK,0.20660051508221602,0
GII33IGY786S,0.2064116875373523,0
A1FSIXQ1489Y,0.2064116875373523,0
SKOLNQ2DNUFX,0.2064116875373523,0
NNAHGQ6BSHQC,0.2064116875373523,0
AXKJ5L2MZWYQ,0.2031833419940168,0
O82GHFPKVOF3,0.2031833419940168,0
TFLLZXYLJFK5,0.1985458108723753,0
6AN4LOJJ3D8C,0.19717123895223615,0
WJYKGT917RSK,0.19605801178585316,0
MVKNYU3YYKLU,0.19551598091931874,0
I1397EKC5KPI,0.19467502792379443,0
DO062VGNR0OZ,0.1944245282157248,0
HU6BC0KQSU9D,0.1935238216224036,0
0NI2D7OXVN76,0.19201203431350083,0
Y6D77BKV5E8V,0.18962574589105713,0
9KKGDVCM1PTL,0.1883781681795402,0
MT62Q3UG4A55,0.18753592270263436,0
LNIBCOOA1H7U,0.18677082443504478,0
ZR8S8EYM5IJ2,0.18523619387685114,0
O0HY50JWH0GQ,0.18432508440105053,0
E5TX0FL2LKUD,0.18271843965998844,0
INW28TDH4V3Q,0.1806353538239854,0
LN6K2PWJ0QNA,0.18003807683434375,0
PX25NODKPD7A,0.17878759104642983,0
AJM78MJPGNP8,0.17676853453669975,0
M6LKTXVEMOOH,0.1751146339917539,0
6PPSJHPWB9X6,0.17500619826614094,0
9D91BH7XV8VV,0.17402150297993413,0
S210FXC0IXLU,0.1731973745542522,0
M7M97MHWX0M5,0.1728445707507717,0
7UF22X0ENQYJ,0.17251953556941554,0
U62SWYTBG24A,0.1720336061913208,0
8I9Q13S7PYI5,0.17175674817824008,0
N09M4UN2HLUB,0.17124965446559368,0
2UDUAVQEXWWU,0.1711066775727623,0
PPDLG920LWYI,0.16958880878735486,0
YPFE8QFKHTTY,0.16933248254554104,0
4IOP7UEVV49L,0.16931674618103165,0
GYRRZKYO9PF9,0.16736818192286626,0
ZVMRNQTEWP7U,0.16687557009604256,0
XEHY0PD48CXS,0.1666340494260265,0
QH2C7O51TNHW,0.16640250561722256,0
6X2XMN0E7UA0,0.165237635448246,0
UUOHHPYZC386,0.164801887745068,0
83OM8T1CI21W,0.1647273070544693,0
QK8RU30C6ZZQ,0.16431752594674703,0
8I8AJ2LL2877,0.1637690959505897,0
R4I5TS41JJXZ,0.1631052375058874,0
5UQ2HDFUTUHI,0.16296501498504387,0
HVP1Q448HZL2,0.16050337685396765,0
D7Z48B4PQYT8,0.15993129159094818,0
PIWS8SNQGSQX,0.1591214998104383,0
X6084L4OHPXI,0.15811761984853578,0
REI9AWQDVFPO,0.15787157868922325,0
HJ28DBS8VWDW,0.15668998950569268,0
QJD32J71ABF4,0.1563519005555009,0
J2GRDCGJPVA9,0.15552107765166254,0
RE1T6WBATBE2,0.15507911480601938,0
GL1VL981INVS,0.15419765179096145,0
V84P3AKGBIFH,0.15358216612573308,0
Q6QKOMV8S4E1,0.15325325650323793,0
Y7UOW9LSCFAV,0.1527289442712156,0
FF5CJXWRQ2C1,0.15233075240658434,0
FFQ0UC8CBWHG,0.14960953179580563,0
8IEWABZU97WP,0.14929313721808943,0
AQ8OMAHMA0GJ,0.14884464252105875,0
RKHSHKJEZMDX,0.14871387223252777,0
AK4QHK2YXHRQ,0.1482282733583834,0
6VTNSEB671QH,0.14728100176364534,0
VYY57VFH9085,0.1465233905600318,0
Q3E8KHXEN371,0.1465233905600318,0
65K4E18J0QM7,0.1465233905600318,0
ITNFOYWVG4WO,0.1465233905600318,0
CLEZMVZQ8W8D,0.1462563195903034,0
3QXIGAQRTT4J,0.14575006004424274,0
RMM82207NN3F,0.14560371238913442,0
GLV4LDB61X40,0.1450038667466874,0
9EJE1QHVCLSZ,0.14486733729356915,0
OCQCQSWVFVJG,0.14417454517176706,0
1VOW49SP9Z6B,0.1438873638190283,0
7XHETRBINDIV,0.14282560508774733,0
LP97Y8QV03E2,0.14250329620678936,0
A7E7JBK60PMQ,0.14001343816871728,0
2IQP02YU70CP,0.1395352443454324,0
10WBJCIQSG6H,0.13819595038855723,0
WABUTLDTU9KE,0.1375055209730423,0
1905J33RW1LM,0.13660995089313235,0
QITQVTDYJ7U5,0.13555188151793396,0
DE2BYCS4IGWD,0.13536971582751348,0
8WGROULPOXO7,0.13518813516021896,0
OYE2UWJN7RBO,0.13429999110382393,0
2VEATB1VV4KD,0.13392675331202278,0
7ISNSF1MQQ04,0.13364614250866821,0
QR5OYRDQ8POU,0.13330019761188477,0
DQ0A4C059Z6B,0.13317194332417537,0
ZWUT13LPNGPR,0.13309599625196192,0
Q38QL5RX80TM,0.1319880666545277,0
8P42NF7X8HY7,0.13120796291752573,0
S1HOL9U7WCWF,0.13061771641884526,0
EXAXVYXEL682,0.12947255370747715,0
V1HH36SWGE1X,0.12946377326293299,0
X2C4WTDPNUZ7,0.12798594188589255,0
EYACY2YCREB0,0.12798594188589255,0
X07VW9BBGK50,0.12798594188589255,0
AGS62EFRFRL9,0.12798594188589255,0
I6YRNXTT44K4,0.12787816011005534,0
V0KZX0EFIFRQ,0.12787816011005534,0
91D1S6NV2AK4,0.12787816011005534,0
VPMNWS81ADCM,0.12787816011005534,0
A3BYDN6GORAE,0.12787816011005534,0
1OER6SD2INEI,0.12787816011005534,0
5KRFW4FW1T27,0.12787816011005534,0
E5X37LI2Z77R,0.12773846340102385,0
DDD2TUV2LNB1,0.12744772210777094,0
Z9ZFZJVKCSPA,0.12641563050025495,0
LM9J6Z18RJXG,0.12639932418282263,0
ZBCF4ZL9HL1S,0.12575452638973955,0
YKMHEDMOHIIC,0.1254002198935868,0
MYALBC78H4J8,0.1250172439567966,0
FL8TDEPQLS9S,0.1250172439567966,0
6E1M6SFUF2IY,0.1250172439567966,0
A48IM5WKP4KT,0.1250172439567966,0
BOOEDQNTCPDM,0.1250172439567966,0
DIUJUUSZCIBB,0.1250172439567966,0
NXBT52Z2Y0N2,0.1250172439567966,0
4IXV4K4HL7GE,0.1250172439567966,0
YDCOV5JLDQ58,0.1250172439567966,0
7TAPP6C8XWTV,0.1250172439567966,0
7EXOH6TMOX21,0.1250172439567966,0
YPYYGPSTBSGT,0.1250172439567966,0
DEFM8WSK40CE,0.1250172439567966,0
X02R4U6G9KTT,0.1250172439567966,0
TS3IBLOSDNAR,0.1250172439567966,0
BAGVNK460FBU,0.1250172439567966,0
M0KLPOL01B2L,0.1250172439567966,0
B5QS9A0F6UET,0.1250172439567966,0
WVAEG7F0LJ9I,0.1250172439567966,0
W3E8JHZYMQ8B,0.1250172439567966,0
IPBAEQUZ4AZG,0.1250172439567966,0
5BEDRZGTMWXG,0.1250172439567966,0
WT52ZFUWZA6B,0.1250172439567966,0
MYJPPPRE5715,0.1250172439567966,0
DGSKUJ6V95MA,0.1250172439567966,0
HCH9O3GYFMEJ,0.1250172439567966,0
JUFVAOLGP26S,0.1250172439567966,0
5NT9IS13UIMZ,0.1250172439567966,0
0NQGTT64QB8G,0.1250172439567966,0
UZEXNI2VJDC9,0.1250172439567966,0
40PFA9CA2T37,0.1250172439567966,0
9E2JC2E1YPEF,0.1250172439567966,0
TS1Y71HQNK0T,0.12444661023158653,0
PP2M4F5NWL1O,0.12406427787932321,0
MBPE9GURNG68,0.12366626881343508,0
RKQPF00K81DM,0.12272165712579024,0
KWQDN55O19GV,0.12257595825318074,0
5GGRX207SMG6,0.12256561276135534,0
6HPPH0RWH5FJ,0.12180251451821511,0
8R2J1DEOXOML,0.11996023413254465,0
NY4I4YJ23HWH,0.11888924592882907,0
IC6EHNR5CIB4,0.11870076487138213,0
PO1RQEL70RLR,0.11843343810159736,0
TVKVPT97DKMD,0.11841917125026327,0
953HLYY82UL3,0.11832847082311163,0
SU8M1QTHXB9Q,0.11826777957964435,0
N3D7I0FB3FAX,0.11676440916536707,0
RALYTM4FO5IB,0.11675547637899615,0
YRBFKEOPXOY9,0.11640675138231836,0
RULL2LB7PQUO,0.11569546074588677,0
C0QG4HRDEZGH,0.11550455246159563,0
JPBRQH5EW076,0.11549758743821512,0
6YCYSERR9M0A,0.11449884725479864,0
EHDP95YE1N67,0.11385809997140917,0
GEEOOFJ3HK89,0.11346711936163917,0
