client_id,churn_risk_score,predicted_churn
ELO3AKQFSB27,0.9499849659655406,1
ZM0NGJI0SMKM,0.9490918342678011,1
O3Y0T41NJ62R,0.946944234040902,1
EWHQTV54JSSF,0.9466079306913545,1
QECCTCCB6PBP,0.9449571167845091,1
GN6LOSJ8G1FS,0.9429858757984695,1
K8FRYK7C675L,0.9424274930619007,1
JO1IC2N55VP8,0.9420859475759346,1
VGBJFWVFYJYU,0.9393494571890755,1
200R8JDX0GQI,0.9390975642029118,1
JYD48Y7RR0J0,0.9373813578570345,1
7IH130UPE0I3,0.9364169478267662,1
7VCZELTA3MNR,0.9347096583510589,1
PPDLG920LWYI,0.9330317505589699,1
C1LO8RB3S52M,0.9316653580783413,1
TYT4C3LWRZ20,0.93067952090073,1
2JC6XI1YC5YW,0.9301286188809381,1
WCJ3ZEK39COJ,0.9296859725794893,1
RF8QQ1XCZZP8,0.9290279908327388,1
OYAFI7V01MT0,0.9276926159078621,1
UY1ERRMZ64KG,0.9265260739954486,1
RBPAZJCEZ5VS,0.9259860660178157,1
OKXK3PZL10TS,0.9259088899728972,1
BUHQHA6Z7C8X,0.9237461956608136,1
8LIP33HGFEPK,0.9224607414244289,1
7RTO97303VVH,0.9208276388384007,1
6S7CJHVL1TL2,0.9204579110991743,1
B306Q1CTPYS6,0.9184455074744875,1
GXF5JG0VFJYY,0.9180400121964079,1
IS9DY787Y1J3,0.9173906494450835,1
OIC8L1HG63ID,0.9162977345496807,1
HETE2PNQZRM6,0.9151771392792228,1
L9K87WVGDV26,0.9138476796636827,1
NZKVBERD4FCN,0.9136503315293475,1
0YPBJUQNI1R3,0.9124629764981947,1
OBIPZ6EIKFON,0.9120407165811414,1
6H7CZ95RY9R6,0.9118136890517392,1
NVRW6WOQA72B,0.9106309365983406,1
XS6SIG3BGCI1,0.9103727901363016,1
363IZT3H321N,0.9089229460792807,1
9J20RYE37E8G,0.9069572452559727,1
RANWWXI0QEZA,0.905920049585513,1
ZM0ITJSSQK4R,0.9042905884502083,1
RYVSKZSHHM2Z,0.9030767572411629,1
YYRW8KIMEE70,0.9024567873031981,1
CK79VD32J0UG,0.9019536911050542,1
AWOHCN25FUES,0.9014516071993839,1
AVN9LWG4PU9Y,0.8997447294651915,1
H13OVRKIQPEG,0.8986240920224128,1
C07YOVVG8ERS,0.8972372573145924,1
LTB5DG2RE6W3,0.8929045374414438,1
MSRP15N6545W,0.8902431536422892,0
3SBO8PHM3WZY,0.8893323164934943,0
00J3RILV5U6Z,0.8881802839557791,0
RBOX3OAETFXK,0.8866857057895773,0
KGUCZ2WUMBVE,0.8860711021929548,0
RMI54P78DIME,0.8827606484318667,0
2N2QDIDWHNIX,0.881912595082006,0
GY6KQBYCZCEP,0.8806060542285337,0
N48PPEA2CI45,0.8792449591424815,0
LY47AAHQ0IYS,0.8786326963966676,0
CKTMNJISDYVK,0.8786048142325209,0
GQEQ5I7T3B0D,0.8775997405563124,0
RMYIZGJG3CKV,0.8759989950529158,0
IDXTJIC78VMD,0.8755201132570599,0
0VP32KXO2MIP,0.8754068070361354,0
T1IT6KKCULNM,0.8725982634997157,0
W0C2OK6XWHJP,0.8720607160654317,0
RM23VDSN3W4E,0.8719270409606703,0
WMOUP8TUVHEK,0.8716950279998587,0
K02A3Q4LEERK,0.8704697721239951,0
T96RB9GOPHJR,0.8629279077057221,0
MNHQWABP8YWW,0.8625922821402071,0
HFVTZUMZEPHM,0.8564112208397365,0
B22GHZZT9TAD,0.8560915795570685,0
SH8OBF0ADJUZ,0.854775963585402,0
RLTM4MATMKCE,0.8540527021972164,0
ALSKMYQSZW35,0.852457923652099,0
BF0OF1RN9DLK,0.8487677942076851,0
WLQNO0A5WK1O,0.8476518345092118,0
NY4I4YJ23HWH,0.8474937174504565,0
27RIPXZHPS9K,0.8464690093479331,0
MUNG3FQ3JF9H,0.8445162575628532,0
VQBXPPLYEAJR,0.8432924809174229,0
J9GM36A3B4RT,0.8372042455425666,0
1IGZ1Y5CW1EA,0.8330027381056915,0
5HXRZZDO9PBE,0.830081893134204,0
6ZGRX2IB45PE,0.8300074434994771,0
SRBVJ4OW86YA,0.829731209275704,0
EJRDD63MWG58,0.8227147926842455,0
68I0IT3VX5YX,0.8226186233558193,0
W74HT6SFHJHW,0.8219922001902201,0
X3JL9T6XU0YE,0.818062920188475,0
BLLJ6HA6QYYY,0.8169759927626685,0
PDV32LZRLQ4C,0.816669182525933,0
Q73DI48A5M8E,0.81457593638586,0
XCO2IVTVUN5Q,0.81442453602781,0
X68K3ZKJM852,0.8118009019115231,0
6DEIGM6NSOP1,0.8102977663233428,0
MLA2LHAY4LD5,0.8037451363013794,0
XXLW37C2RKUA,0.8027526460935045,0
BY5REVBCK5LK,0.8021155865333013,0
DNR35W2H7F09,0.8016320501536323,0
7QYCZYMSV3XO,0.8003693148526327,0
XY0LYEBFHE50,0.8003605870229341,0
T2RR8SLE6JXA,0.8001319511012115,0
FZAUM1N5PQRK,0.7997710246935854,0
R8UYR93T6UR5,0.7940479782499014,0
2FRCSAKR7J0M,0.791099977788285,0
MDCM0M922RHR,0.7895281051094586,0
SGSJGY62R48F,0.7800775081752571,0
KOI23X3ZMACQ,0.7794753324100011,0
1UM3W3LN8C3V,0.7766382078379794,0
MX4YSD286S1W,0.7755087092921841,0
UO572KZJX8V2,0.7729800318139404,0
G93L13VS7B01,0.7712290675321223,0
V84P3AKGBIFH,0.7695595740079711,0
4M75RE0Z0G8T,0.7682397401103056,0
SDAJ56O1OTP2,0.7675414209971871,0
01S83OONZJFH,0.7654923801597914,0
ST0058J7821D,0.7598011272511948,0
5WM2J83MM3ZS,0.7594441473133325,0
QITQVTDYJ7U5,0.757052872589398,0
YRBFKEOPXOY9,0.753831543867169,0
YQZOXLMGA4JM,0.749391718303891,0
8A1YWWWBK1JC,0.7420342868728168,0
ZLTFTM9EHGNF,0.7396505985803387,0
GEOXPI7IEGPV,0.7381036165176772,0
1SWDHLX418QS,0.7378598792041168,0
II6QJKMIZHBL,0.7373320064238451,0
IWEHOFXLW3D3,0.735671005143726,0
XA0QKF9CME0O,0.728003133636564,0
UYXY2QO5V4UY,0.7277232006223051,0
XJZM11UJZ43F,0.7275913544059341,0
3MVTVWTRTR2R,0.7269177581473613,0
QK8RU30C6ZZQ,0.7268249902340911,0
C582X5R8MKEA,0.7244069870416054,0
HU2UEMBUF1DX,0.723846138603753,0
13CQV2Q483T6,0.7229759978826238,0
WVOIJ5E0EBGL,0.7199396816040708,0
PA4732K1M7CA,0.7167652253806684,0
O82GHFPKVOF3,0.7159504951009258,0
XQJ4DV45K43W,0.7157079852208751,0
8R2J1DEOXOML,0.7153232211455132,0
5N61QFD0BADL,0.7135202772161804,0
K0GAE92JV9OB,0.7118269752082893,0
RUVDGKYW05Q0,0.7098406174141088,0
Z38NTGGDOZPV,0.7077130952991303,0
X2EXQSNTK0QL,0.7067483944669511,0
H526QY6JXQ8Y,0.7048272991168312,0
2AP8UJQLLTK9,0.7043021690382599,0
SKOLNQ2DNUFX,0.7030236465598712,0
EXQBCFC09EPB,0.7021686680146874,0
VDNOFDC5U053,0.6998655340599516,0
CBH44P42AE5T,0.6966007754154591,0
4YD53XLD7FEN,0.694503269242036,0
32V5R67DVBQL,0.6937413148488529,0
ZG3DYNEPWW2H,0.6927513579258113,0
H2HGEJOBUFWX,0.6875308040347585,0
KZ0MQ00H90HT,0.6866338310154736,0
QED3EG3EIA25,0.6776669809062457,0
8EU154XGFD3N,0.6767702926187671,0
UC4S934EV9LH,0.6767469003842982,0
FFQ0UC8CBWHG,0.6759987171134919,0
A99I4Q5X2SXV,0.6751782773553267,0
DCM90QOMV1ED,0.674993737187432,0
VCXKYC608N69,0.6749786231344648,0
04992RFP9AVN,0.6737501109146172,0
DMKQT6A432OJ,0.6719557971900066,0
GO73KARK2L62,0.6677654741778045,0
HR41598038BR,0.6644880876885619,0
QR5OYRDQ8POU,0.6618273488872514,0
G539VFLDRDHV,0.6604036409854537,0
6X2XMN0E7UA0,0.6591206726957926,0
MDQ8KGEXIFOG,0.6580375444610527,0
6SHYL7MU8S42,0.6572265610868301,0
3X5XGYJC20X3,0.6516938019170737,0
YD7PNJGYVGRG,0.6497716180623143,0
8W1L1GCKUGMA,0.6474142035442386,0
T3MSGZZG9WS7,0.6448531951379263,0
EP7KPXFQGVDN,0.6448531951379263,0
GLV4LDB61X40,0.6439836190325899,0
E4HSVXCMXHS5,0.643472545712775,0
FCGKLXR0ZUZY,0.6401087053954021,0
T9HXE7OHE03J,0.6400140192320113,0
PNWK43QIQVVW,0.6378208030907879,0
KNUW3RM2ROXD,0.6289097850134645,0
CLEZMVZQ8W8D,0.6269321945733201,0
J8WLHK0D7TJB,0.6266061835244958,0
WWGOZEHH3JEB,0.6256962075734864,0
RI5ZIM4O5RS1,0.6218357963321585,0
Y17VP1TM9H8S,0.619435020037211,0
4ZPJ0XX5ET1D,0.6191667578218651,0
GOLKRMAUG3FS,0.6146529891599669,0
YUTI2J0NH9EK,0.6144064309810379,0
YYP08OCJPXGK,0.6108366391031169,0
1AJX9KUO0LBD,0.6104669579717519,0
X0M6FZRBV6O6,0.6095986343501332,0
L7ISJGCDV2Y5,0.6086760969355602,0
1PLCUNM6S4BN,0.6055183687023824,0
WPO1LUTMYYOH,0.6054094654488085,0
NNAHGQ6BSHQC,0.6034826630091348,0
1BMLKG7E2R6X,0.5996477887234823,0
GII33IGY786S,0.5970586973088516,0
5GGRX207SMG6,0.593994052830783,0
8ITF8UML7XWB,0.5930747356078772,0
GB4HQBXX6LJJ,0.5912957005718773,0
9EJE1QHVCLSZ,0.5878083382742034,0
D5GLXR2VZ61Z,0.5862788120971856,0
VC0SIC161PDR,0.5837324767461615,0
U1S2XCSR7X9L,0.5837324767461615,0
WABUTLDTU9KE,0.5827307036694889,0
W26TD0ZQMU12,0.5803903504559683,0
5A7BQU7A4J0Y,0.5715218441849527,0
ODNJQHGFTEVH,0.5711640300852562,0
BC9WVNHLV12O,0.5698370840834387,0
IZMLBX8HRLQM,0.5693961824090319,0
IWMTV9KIS318,0.5689317850811765,0
UCM6J6XJHPZB,0.5678275762602466,0
FSNDGVOCRV2C,0.5678067982259182,0
GZE3ZHYDA14B,0.5674731867010642,0
S7OG5RIMSA48,0.5674647460313043,0
DMTK6VNWAP9G,0.5663881975005906,0
8HZQ4WIAEPX8,0.5652420595041351,0
62QKK0D25DH3,0.5632236581446493,0
YVSLZ9TMQTR9,0.5627642389135641,0
BUXTSK0CKFPO,0.5623449761728392,0
ZGYT6T3TD8MM,0.5603666839354954,0
MPQ8T6ZYRA63,0.5598630564074814,0
D2TAJ7PQ2XWZ,0.5590115724211066,0
771E2XMM39WT,0.5570229979414467,0
7XHETRBINDIV,0.5569796060636735,0
0YOK2E2IFOVW,0.5531707557111537,0
7MGJ0F1H2ZZ3,0.5489472631135411,0
4JXO2SVPMGZM,0.5487696982536526,0
APXYMI01LROL,0.5479037160698642,0
N914MHYZVTSP,0.5427911741079172,0
NKAD3OUMX20S,0.5427518457437335,0
RH6Q7HW7BNMS,0.5409124886613474,0
41KDD403G380,0.5404792381096483,0
GPGB5HNRHYQN,0.5367665464322128,0
GDW2EMB3OQEI,0.5352810290278983,0
INW28TDH4V3Q,0.5351525577475529,0
HJ28DBS8VWDW,0.5345735880925381,0
2J8SASS5ESMH,0.5344593968852831,0
B7Y05SWA70OF,0.5296420051449097,0
O0QX7YBBP2NN,0.5293312683750138,0
VMZAVQ9X49JL,0.5292166964965822,0
49I91ZUFYNPM,0.5284591077507826,0
4IOP7UEVV49L,0.526624718208748,0
FJD28TPRNXFS,0.5224240973242705,0
RRBAGW8Z49OV,0.5192359536728557,0
BJ4KQ1LTA723,0.5189517455862988,0
LZEHU5EIH5V7,0.5186662913952759,0
LJWZC9OZ9AOS,0.5125433101031114,0
SZC2R4BY42EJ,0.5114497467601696,0
EXAXVYXEL682,0.5099600265462684,0
X6084L4OHPXI,0.5090328792711538,0
XL3FQZLM8WB8,0.5081595106445079,0
X43HRNCRV2V5,0.5059940855496963,0
5OUWZR6OHEBD,0.5047732590868226,0
Q3KJBMTVIGFB,0.502848626208358,0
OWT5XRU6GYPC,0.5017959772993121,0
G29LS488XH6I,0.500441643753462,0
73BXBX2EA4B2,0.4976901727027349,0
Z9ZFZJVKCSPA,0.4975706376180078,0
1905J33RW1LM,0.4973098375149833,0
AJM78MJPGNP8,0.49494458650552936,0
XJ20A22B5GKZ,0.49399140803641933,0
5KRFW4FW1T27,0.4924856433216019,0
E853E09KBN6F,0.49242623542833713,0
KCRP9ZQDQBO3,0.48988692411912266,0
QZC719BS27B6,0.48914388507967443,0
N2WJ4XANUONW,0.4888547425280475,0
9TNRJSP5HG9B,0.4884070129134576,0
VI0DT2W95HU5,0.48553540819744356,0
ZPETHMW1A2MJ,0.48499055402484226,0
LGN344QJ4UZM,0.4827093331116216,0
8YZUW2G22ZIQ,0.48269820900130994,0
EKB6GKZD38IE,0.4826394947649025,0
7XW4DDASPH2Q,0.48221846962644954,0
B3HVKS7704L8,0.4812435361390632,0
WB11RQZW8KCE,0.47740617137351227,0
MIF1W88SCC54,0.47648764445432823,0
R7GPSWZOT1NQ,0.4746253367407387,0
W2WDE202YQG9,0.47290467892523264,0
942BK8OZ3J8D,0.47172898854857914,0
F6QIRAKB3UV9,0.4702418422682911,0
P3MMPEOZES7C,0.4697909385788059,0
4GWKPPDW8NWE,0.4695144088583883,0
Q02YHS26ZV7Y,0.4677272031087634,0
PIWS8SNQGSQX,0.4656593293016436,0
VD7121SP4O9X,0.4651152156052553,0
WJYKGT917RSK,0.463820458830806,0
2649C3TN5E98,0.46263226017800224,0
VXD8URT57RWZ,0.4621001720457264,0
AXWWVNHPZBIE,0.46162589343788474,0
16ULBJTTWEKW,0.46038361177656745,0
5QTT3EULW6FR,0.4599077367223466,0
6KKN34QR7EIA,0.4558473445991411,0
QJTVT861QSVS,0.4550681650376314,0
C0ZGGPX9SPJA,0.44601281830067224,0
5D72PEHEDENM,0.44560595434725553,0
U4DCSWPICYA7,0.4415696041391516,0
GCFKGLIGCKVM,0.44069528678108366,0
C52LTC5L8CWR,0.43976826888455767,0
P1JRNNAQB9SL,0.4393432848626485,0
RFPITFROBMGE,0.438058734876414,0
A7E7JBK60PMQ,0.4350789186796728,0
TRA5ITHPRTOY,0.4320799323067297,0
D41JS2ETBN84,0.4309948239416248,0
21KFSR691JQF,0.429599215085159,0
3F1ZQ4LDZ56U,0.4295532893291451,0
9D91BH7XV8VV,0.42511183323091684,0
6JVPZNOI14ZQ,0.4249533309648766,0
RKXV6L7HLEFL,0.4231339896321035,0
67QOPW65RNEX,0.418776435918461,0
89AURFG3YLK9,0.41622264029163347,0
LON0Z5V3DNOX,0.4121311012867971,0
G4TNZNFFV5LO,0.40750705029930967,0
YJTSC9QUCZS4,0.40703093814899255,0
EMOB5R2HMFQP,0.4063494159549111,0
H1KBRZL7J8FZ,0.4012970682656962,0
IFU6FYBAHU6Y,0.40059804005231664,0
M0QOIK8VMQR7,0.3943829929116446,0
BXY8N8OMRU4W,0.3937356025855779,0
53XYQ70N2LH0,0.3929084291113977,0
Z02J8YHFAZ9W,0.3919123701101322,0
FVVZ84SK149V,0.3831275217471127,0
M6LKTXVEMOOH,0.381957232445634,0
UF2RH1NSW52J,0.38107222710682276,0
8PRARH6B1YU7,0.3792172614057924,0
1HPKTDWBVYPW,0.378406011273353,0
JLJGA09JQSW1,0.3754070489968099,0
LWG8P5MMGUAF,0.3754070489968099,0
GS8IYZ0LDKNB,0.3749705323292245,0
0GSIQ65GE2MS,0.37312330266101024,0
SFBSVOWZO8FZ,0.3720652112137978,0
7Y94JSRE5F49,0.37034135516407696,0
VSPKEEUEJF41,0.3702230328215829,0
S3VBAAZBIWMU,0.3697210059116971,0
6HFL603ZSAX2,0.3683271089754513,0
OEKGD0DPBLKO,0.3647485594967683,0
0UPUUYOGP4YJ,0.3637272345265284,0
AIE7CWLTI974,0.36348114291898587,0
4OFU5D3KAEHY,0.3604488239367239,0
COANX2I1L7LY,0.360404450053118,0
58TOOOO2L5IP,0.3600627859445758,0
WGSF2VL3DPL6,0.3593822453154468,0
3MFYNCTW13ZA,0.35724520966435125,0
H7656BW83ZNI,0.3536253081426173,0
J5XBB21JKVJ5,0.3532208951424952,0
87KZS9PIP8TP,0.35239834755086064,0
8E1EZ6NJDRXN,0.35139837242606836,0
GA6A1OZI9K1Q,0.34670704365221583,0
ZKQQTYPQK265,0.34546912698031323,0
4NT167I428IA,0.343889128971408,0
AESLREMBT4NA,0.34040631069515886,0
XEHY0PD48CXS,0.33962200070021537,0
I1397EKC5KPI,0.3389039994353635,0
54SFKECOT3IY,0.33412346208266963,0
7FG3A8RDCXLE,0.3333672707079602,0
HU6BC0KQSU9D,0.3309384674390807,0
E5X37LI2Z77R,0.3306521240960566,0
ZQDHTYFZNNEJ,0.33038841702369803,0
HM5HP3APJAEC,0.32768410637995476,0
KRBWRTOP6AUH,0.32696053553708015,0
D7Z48B4PQYT8,0.32693096040041936,0
B3GWMNDTUAXO,0.32692068249201034,0
OQAFV0I6SSUU,0.32502349144691983,0
WSJA9BIX8GNW,0.3246803264243462,0
5JIMFV4B08WA,0.3237220386725148,0
H2JVUE7BNU7O,0.32316677061052534,0
4CDC3JKQA1TH,0.3208551418960655,0
PRNL3XILKZSA,0.31842688478132664,0
FXMCCY4ZJ67X,0.3182591203888003,0
8I9Q13S7PYI5,0.3176886787441446,0
QZXDJZGE2E9H,0.31703488162314686,0
TC7YHUCYRP5F,0.31602768379015983,0
JUYZH39Z01B3,0.3155935260332657,0
LYG5PPLGM501,0.31374654062717827,0
GYRRZKYO9PF9,0.3136680818987663,0
TH3TQ7YTUUEV,0.313536264070182,0
AX7UZ9DR2WU3,0.3134983635890259,0
REI9AWQDVFPO,0.313452685513976,0
9D4XQAF97B32,0.3131787411032864,0
M3D7IX0D500Z,0.3114368733540248,0
AO4V6NGT36XX,0.3093579559677025,0
7LBQ99GUV2JL,0.30898553012952246,0
N0TMY0M9KEDQ,0.30762506938598316,0
7ISNSF1MQQ04,0.3068466688622468,0
8YSS1SEGE6ZO,0.30626641859055176,0
Y4IX2W52YNG9,0.3043993358372941,0
B4X74Q7TFR4O,0.3037963432324778,0
83OM8T1CI21W,0.30318062086791125,0
Z2ENL9VRAUIH,0.30272524164305903,0
PVMMHX85B5KB,0.3015719489037833,0
4UAV3J1F50IG,0.30006712102502525,0
QM24YB1PIRFK,0.29892549524827117,0
AI3WGI0RJUNE,0.2987870496500721,0
QZ8PJTSEASTQ,0.2987406194429418,0
86BLS87KV11L,0.298015692220749,0
MY3FQL14QYZW,0.2909455027617868,0
PUAV0G2XQ5MY,0.28863603913965424,0
ULSY18HUPEGF,0.2865918942370071,0
9JWDI6H9MSMD,0.28594113733393706,0
A290RGIYU2IF,0.2827771321382871,0
53EIRFA563V2,0.28162740706700046,0
VPHS58WQPSYQ,0.28084363494659653,0
RULL2LB7PQUO,0.27770165229482047,0
S1HOL9U7WCWF,0.27729465576300927,0
LE3EMPD4HG87,0.2762390246587016,0
C0QG4HRDEZGH,0.2761649807979053,0
GJTHJBFERXSO,0.2761265768172412,0
3L0UXCNPSJPW,0.27553184606443104,0
0UXQ0EX5S6DQ,0.2745310358077941,0
JCBAMETRT1GP,0.2729411974956463,0
WN0VC33NRUB6,0.2721371949956919,0
ZP5CVW4M37VJ,0.271803738624722,0
6F8WP6W7C5W1,0.2715231596742594,0
WGCATIALN59Q,0.27077955378088087,0
QC8E53LFXFNT,0.27027314798124075,0
C5J9IMZOJ5LB,0.2702418474231677,0
2DO3VTYD2BIQ,0.2701664829395049,0
7R56NGFPFFSH,0.2700624032787889,0
95AW9GMP0QIF,0.2693565571294876,0
ZCCCLXCV9009,0.26906135172095086,0
55Q6S9BDD4AO,0.26906135172095086,0
36GAO4KJEHH6,0.2686403749050978,0
O1GOIGMKMVNE,0.26808893804335515,0
WIX6FYX21LZ9,0.2676076026767728,0
QZB0UPZP6N6K,0.2672627116294372,0
FEPQRYZBY5SI,0.2664110722361426,0
SG2N0L54GSIA,0.26635935928409976,0
C7SG1BFFZZKI,0.2635253092096791,0
FFOFERIYGL1H,0.2624228693824177,0
Z1VW3OSJKWAF,0.262274910815267,0
MC7J7NBT78TR,0.26207649871925326,0
ZA7PSIMCPA0D,0.2619494388413404,0
0NR3OURXLW68,0.26003843919435987,0
EU3OR3RVMFAA,0.2594774555455802,0
24Q9ISV76S5Y,0.2594774555455802,0
B4OVIKR2S353,0.2584008552045218,0
PUJT0V1ITIVG,0.25784070662407466,0
IC6EHNR5CIB4,0.25755629117041023,0
FH148G7JMZQH,0.25676678474996256,0
XO8I8QEQYQTL,0.25602142350267204,0
YPFE8QFKHTTY,0.2554712916443899,0
SUELON3YRB40,0.2551215828180414,0
N0MR37QUCS16,0.2541154529601629,0
JF1KD6FWP3XP,0.25392286724734525,0
IWF0SRBMCF7M,0.2528074714117594,0
09MD2NM2XH17,0.2528074714117594,0
1MAPGM50VJZM,0.25220539593811253,0
10WBJCIQSG6H,0.25143457260053054,0
H5YYDKZOCW3H,0.2495522165786954,0
PJQCR9HNKR13,0.24909391590221053,0
SLEAX4UK9941,0.24862144599539412,0
MNGC3ZVQEPJI,0.24670232218058066,0
F6WU0HU9T0ZL,0.2449266522848727,0
VEM4MHXNRKS6,0.2448826437631591,0
V1HH36SWGE1X,0.24481873201881538,0
DUVIEZE9VP78,0.2442845955378734,0
UVKWBJFTII2Y,0.24245844736511024,0
TFLLZXYLJFK5,0.2423988394772873,0
MF1JEBKY2IK8,0.24232155328042188,0
OXH6Q07N4BZ0,0.24157666841928474,0
9BUCC1WG8YYU,0.24125060544152904,0
96TQV4CQY7NC,0.24117584716015808,0
S4RUKLG73ULM,0.24020662322617922,0
MNFM8W36ZQN0,0.23997185334031926,0
X5LB08IFE8EV,0.23946463478110053,0
E2ILGD020E02,0.23882216028150927,0
5KFB7GRI30KN,0.23785715383880196,0
73YDAIFDCEUN,0.23719964970104088,0
6WNKKSGE7ECN,0.23638212627203486,0
PP2M4F5NWL1O,0.2362057974285638,0
RUUHGYFYMLOS,0.23607265860993826,0
5XDXS0OBFJC7,0.23467212113027888,0
GNVPWND5O8DM,0.23370151521128638,0
PJYZAAV1F38A,0.23322036056936227,0
YAIJUSBD4AM5,0.23250105151033842,0
F624LE5SHUND,0.23020420853212287,0
QJD32J71ABF4,0.22928943210306146,0
FBKWE3HM7N8O,0.22818067347307316,0
RMQVS4I377LM,0.2276604024119497,0
3BLP43GGJTPB,0.22758773876737368,0
CI4U71JMP3E4,0.22741837084546537,0
KKPX9CZN4YSW,0.22632188009137108,0
9JMUNRE2I8P8,0.22626843089270388,0
E5TX0FL2LKUD,0.22607786865538101,0
2Z4CODE6RFV0,0.22442387189492408,0
5E878T4QE9W3,0.22431246937305763,0
5BV3B5T1W368,0.22401441375923217,0
RIPUICRHLZFC,0.2221554619584921,0
WNIG8DHIORCC,0.22201813622490738,0
CZA79R40Q18X,0.2190292594844312,0
OT8KL7XXZXQW,0.21568073075392682,0
WIZDMLQXVTYG,0.21505634237100926,0
H240SKH7F61K,0.21503045723485165,0
Q4EA1M2VP8SK,0.21359342589645947,0
8DYFKUOJ32JD,0.21123288588047984,0
D11Y3D4VYUL0,0.21108513589420386,0
JUOZH1I05E5Q,0.21064419268224593,0
RM5OEPHGW36V,0.2104207979305916,0
N68QUEN0YOVX,0.20701151418348704,0
WPMAHP0LS804,0.20456834090086376,0
5ZSW158H9OU8,0.20367836143460258,0
TLC2BGZTNJVY,0.20279877501975632,0
55VMFY3VOGJ6,0.20253463209562395,0
ZP6J4NS6O169,0.2024658378803432,0
O5Z53NAT34CO,0.20152299548105157,0
QXURMUXUBS1K,0.2010092459220496,0
75T5URLCDEVU,0.2004345273177143,0
NA6PRMYZNN5A,0.19907258136556716,0
2B4SCZGR3YYI,0.19700092863768717,0
Z2I28X4UTCC4,0.1955725402341492,0
ZOL3726636D1,0.19548035070886255,0
RMM82207NN3F,0.19528484581221187,0
HNY8XKE7R363,0.19436674896004072,0
3AOCVTOD2VHP,0.19436674896004072,0
32AXQW3I67RY,0.1931780714418781,0
BDE0A0HP3E0V,0.19300182571932475,0
EWUSMNQKW3UN,0.19292028189751845,0
U45ENL4Q2OC1,0.19230311834578467,0
PIOOP0TF58C7,0.19127184778734843,0
4JFFUHPBX2VV,0.19127184778734843,0
6H8UU3EPGKVS,0.19127184778734843,0
CL52IKTV2V3M,0.19127184778734843,0
5HR1OH7Y1ZH9,0.18929047880046146,0
MRI2OP9XXN2K,0.18921480875090663,0
A3Z6J32377H1,0.18857895229531021,0
